RUNNO,TRNO,TNAM,WSTA....,SOIL_ID...,PDAT,HDAT,HWAH,PRCM,Zones,Pyear,Pday,Hyear,Hday
148929,1,AAAA0001,AAAA7937,WI_CMYE107,2011358,2012119,2451,570,Monze,2011,358,2012,119
148930,1,AAAA0001,AAAA7937,WI_CMYE107,2012358,2013119,2044,702,Monze,2012,358,2013,119
148931,1,AAAA0001,AAAA7937,WI_CMYE107,2013358,2014119,1791,675,Monze,2013,358,2014,119
148932,1,AAAA0001,AAAA7937,WI_CMYE107,2014358,2015119,1132,656,Monze,2014,358,2015,119
148980,3,AAAA0001,AAAA7937,WI_CMYE107,1990358,1991119,4252,642,Monze,1990,358,1991,119
148981,3,AAAA0001,AAAA7937,WI_CMYE107,1991358,1992119,2633,478,Monze,1991,358,1992,119
148982,3,AAAA0001,AAAA7937,WI_CMYE107,1992358,1993119,4393,838,Monze,1992,358,1993,119
148983,3,AAAA0001,AAAA7937,WI_CMYE107,1993358,1994119,4275,607,Monze,1993,358,1994,119
148984,3,AAAA0001,AAAA7937,WI_CMYE107,1994358,1995119,3189,428,Monze,1994,358,1995,119
148985,3,AAAA0001,AAAA7937,WI_CMYE107,1995358,1996119,3434,722,Monze,1995,358,1996,119
148986,3,AAAA0001,AAAA7937,WI_CMYE107,1996358,1997119,4111,1043,Monze,1996,358,1997,119
148987,3,AAAA0001,AAAA7937,WI_CMYE107,1997358,1998119,4672,598,Monze,1997,358,1998,119
148988,3,AAAA0001,AAAA7937,WI_CMYE107,1998358,1999119,4367,845,Monze,1998,358,1999,119
148989,3,AAAA0001,AAAA7937,WI_CMYE107,1999358,2000119,4137,855,Monze,1999,358,2000,119
148990,3,AAAA0001,AAAA7937,WI_CMYE107,2000358,2001119,4049,855,Monze,2000,358,2001,119
148991,3,AAAA0001,AAAA7937,WI_CMYE107,2001358,2002119,3590,457,Monze,2001,358,2002,119
148992,3,AAAA0001,AAAA7937,WI_CMYE107,2002358,2003119,3725,653,Monze,2002,358,2003,119
148993,3,AAAA0001,AAAA7937,WI_CMYE107,2003358,2004119,3902,856,Monze,2003,358,2004,119
148994,3,AAAA0001,AAAA7937,WI_CMYE107,2004358,2005119,4045,637,Monze,2004,358,2005,119
148995,3,AAAA0001,AAAA7937,WI_CMYE107,2005358,2006119,3602,940,Monze,2005,358,2006,119
148996,3,AAAA0001,AAAA7937,WI_CMYE107,2006358,2007119,3594,796,Monze,2006,358,2007,119
148997,3,AAAA0001,AAAA7937,WI_CMYE107,2007358,2008119,1689,1031,Monze,2007,358,2008,119
148998,3,AAAA0001,AAAA7937,WI_CMYE107,2008358,2009119,4246,678,Monze,2008,358,2009,119
148999,3,AAAA0001,AAAA7937,WI_CMYE107,2009358,2010119,4031,907,Monze,2009,358,2010,119
149000,3,AAAA0001,AAAA7937,WI_CMYE107,2010358,2011119,2824,697,Monze,2010,358,2011,119
149001,3,AAAA0001,AAAA7937,WI_CMYE107,2011358,2012119,3122,570,Monze,2011,358,2012,119
149002,3,AAAA0001,AAAA7937,WI_CMYE107,2012358,2013119,2888,702,Monze,2012,358,2013,119
149003,3,AAAA0001,AAAA7937,WI_CMYE107,2013358,2014119,3312,675,Monze,2013,358,2014,119
149004,3,AAAA0001,AAAA7937,WI_CMYE107,2014358,2015119,2402,656,Monze,2014,358,2015,119
164172,1,AAAA0001,AAAA7937,WI_FLBD007,1991007,1991119,3367,642,Monze,1991,7,1991,119
164173,1,AAAA0001,AAAA7937,WI_FLBD007,1992007,1992119,814,478,Monze,1992,7,1992,119
164174,1,AAAA0001,AAAA7937,WI_FLBD007,1993007,1993119,2547,838,Monze,1993,7,1993,119
164175,1,AAAA0001,AAAA7937,WI_FLBD007,1994007,1994119,2518,607,Monze,1994,7,1994,119
164176,1,AAAA0001,AAAA7937,WI_FLBD007,1995007,1995119,1984,428,Monze,1995,7,1995,119
164177,1,AAAA0001,AAAA7937,WI_FLBD007,1996007,1996119,2695,722,Monze,1996,7,1996,119
164178,1,AAAA0001,AAAA7937,WI_FLBD007,1997007,1997119,3020,1043,Monze,1997,7,1997,119
164179,1,AAAA0001,AAAA7937,WI_FLBD007,1998007,1998119,3076,598,Monze,1998,7,1998,119
164180,1,AAAA0001,AAAA7937,WI_FLBD007,1999007,1999119,3370,845,Monze,1999,7,1999,119
164181,1,AAAA0001,AAAA7937,WI_FLBD007,2000007,2000119,2834,855,Monze,2000,7,2000,119
164182,1,AAAA0001,AAAA7937,WI_FLBD007,2001007,2001119,2046,855,Monze,2001,7,2001,119
164183,1,AAAA0001,AAAA7937,WI_FLBD007,2002007,2002119,1417,457,Monze,2002,7,2002,119
164184,1,AAAA0001,AAAA7937,WI_FLBD007,2003007,2003119,2546,653,Monze,2003,7,2003,119
164185,1,AAAA0001,AAAA7937,WI_FLBD007,2004007,2004119,2506,856,Monze,2004,7,2004,119
164186,1,AAAA0001,AAAA7937,WI_FLBD007,2005007,2005119,2953,637,Monze,2005,7,2005,119
164187,1,AAAA0001,AAAA7937,WI_FLBD007,2006007,2006119,2724,940,Monze,2006,7,2006,119
164188,1,AAAA0001,AAAA7937,WI_FLBD007,2007007,2007119,3467,796,Monze,2007,7,2007,119
164189,1,AAAA0001,AAAA7937,WI_FLBD007,2008007,2008119,2616,1031,Monze,2008,7,2008,119
164190,1,AAAA0001,AAAA7937,WI_FLBD007,2009007,2009119,3851,678,Monze,2009,7,2009,119
164191,1,AAAA0001,AAAA7937,WI_FLBD007,2010007,2010119,3567,907,Monze,2010,7,2010,119
164192,1,AAAA0001,AAAA7937,WI_FLBD007,2011007,2011119,3302,697,Monze,2011,7,2011,119
164193,1,AAAA0001,AAAA7937,WI_FLBD007,2012007,2012119,2390,570,Monze,2012,7,2012,119
164194,1,AAAA0001,AAAA7937,WI_FLBD007,2013007,2013119,2896,702,Monze,2013,7,2013,119
164195,1,AAAA0001,AAAA7937,WI_FLBD007,2014007,2014119,3468,675,Monze,2014,7,2014,119
164196,1,AAAA0001,AAAA7937,WI_FLBD007,2015007,2015119,2036,656,Monze,2015,7,2015,119
164244,3,AAAA0001,AAAA7937,WI_FLBD007,1991007,1991119,4670,642,Monze,1991,7,1991,119
164245,3,AAAA0001,AAAA7937,WI_FLBD007,1992007,1992119,1147,478,Monze,1992,7,1992,119
164246,3,AAAA0001,AAAA7937,WI_FLBD007,1993007,1993119,4365,838,Monze,1993,7,1993,119
164247,3,AAAA0001,AAAA7937,WI_FLBD007,1994007,1994119,4838,607,Monze,1994,7,1994,119
164248,3,AAAA0001,AAAA7937,WI_FLBD007,1995007,1995119,3199,428,Monze,1995,7,1995,119
164249,3,AAAA0001,AAAA7937,WI_FLBD007,1996007,1996119,4186,722,Monze,1996,7,1996,119
164250,3,AAAA0001,AAAA7937,WI_FLBD007,1997007,1997119,4714,1043,Monze,1997,7,1997,119
164251,3,AAAA0001,AAAA7937,WI_FLBD007,1998007,1998119,4761,598,Monze,1998,7,1998,119
164252,3,AAAA0001,AAAA7937,WI_FLBD007,1999007,1999119,4873,845,Monze,1999,7,1999,119
164253,3,AAAA0001,AAAA7937,WI_FLBD007,2000007,2000119,4507,855,Monze,2000,7,2000,119
164254,3,AAAA0001,AAAA7937,WI_FLBD007,2001007,2001119,4084,855,Monze,2001,7,2001,119
164255,3,AAAA0001,AAAA7937,WI_FLBD007,2002007,2002119,2780,457,Monze,2002,7,2002,119
164256,3,AAAA0001,AAAA7937,WI_FLBD007,2003007,2003119,3967,653,Monze,2003,7,2003,119
164257,3,AAAA0001,AAAA7937,WI_FLBD007,2004007,2004119,3806,856,Monze,2004,7,2004,119
164258,3,AAAA0001,AAAA7937,WI_FLBD007,2005007,2005119,4537,637,Monze,2005,7,2005,119
164259,3,AAAA0001,AAAA7937,WI_FLBD007,2006007,2006119,4233,940,Monze,2006,7,2006,119
164260,3,AAAA0001,AAAA7937,WI_FLBD007,2007007,2007119,4833,796,Monze,2007,7,2007,119
164261,3,AAAA0001,AAAA7937,WI_FLBD007,2008007,2008119,3448,1031,Monze,2008,7,2008,119
164262,3,AAAA0001,AAAA7937,WI_FLBD007,2009007,2009119,4607,678,Monze,2009,7,2009,119
164263,3,AAAA0001,AAAA7937,WI_FLBD007,2010007,2010119,4466,907,Monze,2010,7,2010,119
164264,3,AAAA0001,AAAA7937,WI_FLBD007,2011007,2011119,4084,697,Monze,2011,7,2011,119
164265,3,AAAA0001,AAAA7937,WI_FLBD007,2012007,2012119,3437,570,Monze,2012,7,2012,119
164266,3,AAAA0001,AAAA7937,WI_FLBD007,2013007,2013119,4498,702,Monze,2013,7,2013,119
164267,3,AAAA0001,AAAA7937,WI_FLBD007,2014007,2014119,4889,675,Monze,2014,7,2014,119
164268,3,AAAA0001,AAAA7937,WI_FLBD007,2015007,2015119,2579,656,Monze,2015,7,2015,119
164316,1,AAAA0001,AAAA7937,WI_FRAO009,1991007,1991119,4280,642,Monze,1991,7,1991,119
164317,1,AAAA0001,AAAA7937,WI_FRAO009,1992007,1992119,1944,478,Monze,1992,7,1992,119
164318,1,AAAA0001,AAAA7937,WI_FRAO009,1993007,1993119,3598,838,Monze,1993,7,1993,119
164319,1,AAAA0001,AAAA7937,WI_FRAO009,1994007,1994119,3854,607,Monze,1994,7,1994,119
164320,1,AAAA0001,AAAA7937,WI_FRAO009,1995007,1995119,3683,428,Monze,1995,7,1995,119
164321,1,AAAA0001,AAAA7937,WI_FRAO009,1996007,1996119,3499,722,Monze,1996,7,1996,119
164322,1,AAAA0001,AAAA7937,WI_FRAO009,1997007,1997119,3678,1043,Monze,1997,7,1997,119
164323,1,AAAA0001,AAAA7937,WI_FRAO009,1998007,1998119,3762,598,Monze,1998,7,1998,119
164324,1,AAAA0001,AAAA7937,WI_FRAO009,1999007,1999119,3265,845,Monze,1999,7,1999,119
164325,1,AAAA0001,AAAA7937,WI_FRAO009,2000007,2000119,3335,855,Monze,2000,7,2000,119
164326,1,AAAA0001,AAAA7937,WI_FRAO009,2001007,2001119,3466,855,Monze,2001,7,2001,119
164327,1,AAAA0001,AAAA7937,WI_FRAO009,2002007,2002119,3728,457,Monze,2002,7,2002,119
164328,1,AAAA0001,AAAA7937,WI_FRAO009,2003007,2003119,3564,653,Monze,2003,7,2003,119
164329,1,AAAA0001,AAAA7937,WI_FRAO009,2004007,2004119,3565,856,Monze,2004,7,2004,119
164330,1,AAAA0001,AAAA7937,WI_FRAO009,2005007,2005119,3873,637,Monze,2005,7,2005,119
164331,1,AAAA0001,AAAA7937,WI_FRAO009,2006007,2006119,3358,940,Monze,2006,7,2006,119
164332,1,AAAA0001,AAAA7937,WI_FRAO009,2007007,2007119,3807,796,Monze,2007,7,2007,119
164333,1,AAAA0001,AAAA7937,WI_FRAO009,2008007,2008119,3037,1031,Monze,2008,7,2008,119
164334,1,AAAA0001,AAAA7937,WI_FRAO009,2009007,2009119,4521,678,Monze,2009,7,2009,119
164335,1,AAAA0001,AAAA7937,WI_FRAO009,2010007,2010119,4166,907,Monze,2010,7,2010,119
164336,1,AAAA0001,AAAA7937,WI_FRAO009,2011007,2011119,4085,697,Monze,2011,7,2011,119
164337,1,AAAA0001,AAAA7937,WI_FRAO009,2012007,2012119,3967,570,Monze,2012,7,2012,119
164338,1,AAAA0001,AAAA7937,WI_FRAO009,2013007,2013119,3928,702,Monze,2013,7,2013,119
164339,1,AAAA0001,AAAA7937,WI_FRAO009,2014007,2014119,4247,675,Monze,2014,7,2014,119
164340,1,AAAA0001,AAAA7937,WI_FRAO009,2015007,2015119,4010,656,Monze,2015,7,2015,119
164388,3,AAAA0001,AAAA7937,WI_FRAO009,1991007,1991119,6107,642,Monze,1991,7,1991,119
164389,3,AAAA0001,AAAA7937,WI_FRAO009,1992007,1992119,3091,478,Monze,1992,7,1992,119
164390,3,AAAA0001,AAAA7937,WI_FRAO009,1993007,1993119,5927,838,Monze,1993,7,1993,119
164391,3,AAAA0001,AAAA7937,WI_FRAO009,1994007,1994119,5926,607,Monze,1994,7,1994,119
164392,3,AAAA0001,AAAA7937,WI_FRAO009,1995007,1995119,5353,428,Monze,1995,7,1995,119
164393,3,AAAA0001,AAAA7937,WI_FRAO009,1996007,1996119,5541,722,Monze,1996,7,1996,119
164394,3,AAAA0001,AAAA7937,WI_FRAO009,1997007,1997119,5496,1043,Monze,1997,7,1997,119
164395,3,AAAA0001,AAAA7937,WI_FRAO009,1998007,1998119,6124,598,Monze,1998,7,1998,119
164396,3,AAAA0001,AAAA7937,WI_FRAO009,1999007,1999119,5769,845,Monze,1999,7,1999,119
164397,3,AAAA0001,AAAA7937,WI_FRAO009,2000007,2000119,5361,855,Monze,2000,7,2000,119
164398,3,AAAA0001,AAAA7937,WI_FRAO009,2001007,2001119,5608,855,Monze,2001,7,2001,119
164399,3,AAAA0001,AAAA7937,WI_FRAO009,2002007,2002119,5312,457,Monze,2002,7,2002,119
164400,3,AAAA0001,AAAA7937,WI_FRAO009,2003007,2003119,5203,653,Monze,2003,7,2003,119
164401,3,AAAA0001,AAAA7937,WI_FRAO009,2004007,2004119,5492,856,Monze,2004,7,2004,119
164402,3,AAAA0001,AAAA7937,WI_FRAO009,2005007,2005119,5940,637,Monze,2005,7,2005,119
164403,3,AAAA0001,AAAA7937,WI_FRAO009,2006007,2006119,5378,940,Monze,2006,7,2006,119
164404,3,AAAA0001,AAAA7937,WI_FRAO009,2007007,2007119,5941,796,Monze,2007,7,2007,119
164405,3,AAAA0001,AAAA7937,WI_FRAO009,2008007,2008119,4297,1031,Monze,2008,7,2008,119
164406,3,AAAA0001,AAAA7937,WI_FRAO009,2009007,2009119,5896,678,Monze,2009,7,2009,119
164407,3,AAAA0001,AAAA7937,WI_FRAO009,2010007,2010119,5768,907,Monze,2010,7,2010,119
164408,3,AAAA0001,AAAA7937,WI_FRAO009,2011007,2011119,5148,697,Monze,2011,7,2011,119
164409,3,AAAA0001,AAAA7937,WI_FRAO009,2012007,2012119,5682,570,Monze,2012,7,2012,119
164410,3,AAAA0001,AAAA7937,WI_FRAO009,2013007,2013119,5577,702,Monze,2013,7,2013,119
164411,3,AAAA0001,AAAA7937,WI_FRAO009,2014007,2014119,5975,675,Monze,2014,7,2014,119
164412,3,AAAA0001,AAAA7937,WI_FRAO009,2015007,2015119,5522,656,Monze,2015,7,2015,119
164460,1,AAAA0001,AAAA7937,WI_ACLS021,1991007,1991119,4182,642,Monze,1991,7,1991,119
164461,1,AAAA0001,AAAA7937,WI_ACLS021,1992007,1992119,3462,478,Monze,1992,7,1992,119
164462,1,AAAA0001,AAAA7937,WI_ACLS021,1993007,1993119,3703,838,Monze,1993,7,1993,119
164463,1,AAAA0001,AAAA7937,WI_ACLS021,1994007,1994119,3647,607,Monze,1994,7,1994,119
164464,1,AAAA0001,AAAA7937,WI_ACLS021,1995007,1995119,3722,428,Monze,1995,7,1995,119
164465,1,AAAA0001,AAAA7937,WI_ACLS021,1996007,1996119,3414,722,Monze,1996,7,1996,119
164466,1,AAAA0001,AAAA7937,WI_ACLS021,1997007,1997119,3272,1043,Monze,1997,7,1997,119
164467,1,AAAA0001,AAAA7937,WI_ACLS021,1998007,1998119,3672,598,Monze,1998,7,1998,119
164468,1,AAAA0001,AAAA7937,WI_ACLS021,1999007,1999119,3214,845,Monze,1999,7,1999,119
164469,1,AAAA0001,AAAA7937,WI_ACLS021,2000007,2000119,3261,855,Monze,2000,7,2000,119
164470,1,AAAA0001,AAAA7937,WI_ACLS021,2001007,2001119,3598,855,Monze,2001,7,2001,119
164471,1,AAAA0001,AAAA7937,WI_ACLS021,2002007,2002119,3824,457,Monze,2002,7,2002,119
164472,1,AAAA0001,AAAA7937,WI_ACLS021,2003007,2003119,3605,653,Monze,2003,7,2003,119
164473,1,AAAA0001,AAAA7937,WI_ACLS021,2004007,2004119,3304,856,Monze,2004,7,2004,119
164474,1,AAAA0001,AAAA7937,WI_ACLS021,2005007,2005119,3728,637,Monze,2005,7,2005,119
164475,1,AAAA0001,AAAA7937,WI_ACLS021,2006007,2006119,3109,940,Monze,2006,7,2006,119
164476,1,AAAA0001,AAAA7937,WI_ACLS021,2007007,2007119,3650,796,Monze,2007,7,2007,119
164477,1,AAAA0001,AAAA7937,WI_ACLS021,2008007,2008119,2854,1031,Monze,2008,7,2008,119
164478,1,AAAA0001,AAAA7937,WI_ACLS021,2009007,2009119,4493,678,Monze,2009,7,2009,119
164479,1,AAAA0001,AAAA7937,WI_ACLS021,2010007,2010119,3989,907,Monze,2010,7,2010,119
164480,1,AAAA0001,AAAA7937,WI_ACLS021,2011007,2011119,3904,697,Monze,2011,7,2011,119
164481,1,AAAA0001,AAAA7937,WI_ACLS021,2012007,2012119,4059,570,Monze,2012,7,2012,119
164482,1,AAAA0001,AAAA7937,WI_ACLS021,2013007,2013119,3758,702,Monze,2013,7,2013,119
164483,1,AAAA0001,AAAA7937,WI_ACLS021,2014007,2014119,3963,675,Monze,2014,7,2014,119
164484,1,AAAA0001,AAAA7937,WI_ACLS021,2015007,2015119,4090,656,Monze,2015,7,2015,119
164532,3,AAAA0001,AAAA7937,WI_ACLS021,1991007,1991119,6132,642,Monze,1991,7,1991,119
164533,3,AAAA0001,AAAA7937,WI_ACLS021,1992007,1992119,4486,478,Monze,1992,7,1992,119
164534,3,AAAA0001,AAAA7937,WI_ACLS021,1993007,1993119,5955,838,Monze,1993,7,1993,119
164535,3,AAAA0001,AAAA7937,WI_ACLS021,1994007,1994119,5878,607,Monze,1994,7,1994,119
164536,3,AAAA0001,AAAA7937,WI_ACLS021,1995007,1995119,5675,428,Monze,1995,7,1995,119
164537,3,AAAA0001,AAAA7937,WI_ACLS021,1996007,1996119,5482,722,Monze,1996,7,1996,119
164538,3,AAAA0001,AAAA7937,WI_ACLS021,1997007,1997119,5174,1043,Monze,1997,7,1997,119
164539,3,AAAA0001,AAAA7937,WI_ACLS021,1998007,1998119,5971,598,Monze,1998,7,1998,119
164540,3,AAAA0001,AAAA7937,WI_ACLS021,1999007,1999119,5756,845,Monze,1999,7,1999,119
164541,3,AAAA0001,AAAA7937,WI_ACLS021,2000007,2000119,5325,855,Monze,2000,7,2000,119
164542,3,AAAA0001,AAAA7937,WI_ACLS021,2001007,2001119,5778,855,Monze,2001,7,2001,119
164543,3,AAAA0001,AAAA7937,WI_ACLS021,2002007,2002119,5611,457,Monze,2002,7,2002,119
164544,3,AAAA0001,AAAA7937,WI_ACLS021,2003007,2003119,5375,653,Monze,2003,7,2003,119
164545,3,AAAA0001,AAAA7937,WI_ACLS021,2004007,2004119,5231,856,Monze,2004,7,2004,119
164546,3,AAAA0001,AAAA7937,WI_ACLS021,2005007,2005119,5998,637,Monze,2005,7,2005,119
164547,3,AAAA0001,AAAA7937,WI_ACLS021,2006007,2006119,4954,940,Monze,2006,7,2006,119
164548,3,AAAA0001,AAAA7937,WI_ACLS021,2007007,2007119,5796,796,Monze,2007,7,2007,119
164549,3,AAAA0001,AAAA7937,WI_ACLS021,2008007,2008119,4029,1031,Monze,2008,7,2008,119
164550,3,AAAA0001,AAAA7937,WI_ACLS021,2009007,2009119,6029,678,Monze,2009,7,2009,119
164551,3,AAAA0001,AAAA7937,WI_ACLS021,2010007,2010119,5698,907,Monze,2010,7,2010,119
164552,3,AAAA0001,AAAA7937,WI_ACLS021,2011007,2011119,5046,697,Monze,2011,7,2011,119
164553,3,AAAA0001,AAAA7937,WI_ACLS021,2012007,2012119,6036,570,Monze,2012,7,2012,119
164554,3,AAAA0001,AAAA7937,WI_ACLS021,2013007,2013119,5343,702,Monze,2013,7,2013,119
164555,3,AAAA0001,AAAA7937,WI_ACLS021,2014007,2014119,5700,675,Monze,2014,7,2014,119
164556,3,AAAA0001,AAAA7937,WI_ACLS021,2015007,2015119,5752,656,Monze,2015,7,2015,119
164604,1,AAAA0001,AAAA7937,WI_CMZR003,1991007,1991119,4079,642,Monze,1991,7,1991,119
164605,1,AAAA0001,AAAA7937,WI_CMZR003,1992007,1992119,2390,478,Monze,1992,7,1992,119
164606,1,AAAA0001,AAAA7937,WI_CMZR003,1993007,1993119,3437,838,Monze,1993,7,1993,119
164607,1,AAAA0001,AAAA7937,WI_CMZR003,1994007,1994119,3491,607,Monze,1994,7,1994,119
164608,1,AAAA0001,AAAA7937,WI_CMZR003,1995007,1995119,3508,428,Monze,1995,7,1995,119
164609,1,AAAA0001,AAAA7937,WI_CMZR003,1996007,1996119,3298,722,Monze,1996,7,1996,119
164610,1,AAAA0001,AAAA7937,WI_CMZR003,1997007,1997119,3143,1043,Monze,1997,7,1997,119
164611,1,AAAA0001,AAAA7937,WI_CMZR003,1998007,1998119,3586,598,Monze,1998,7,1998,119
164612,1,AAAA0001,AAAA7937,WI_CMZR003,1999007,1999119,3048,845,Monze,1999,7,1999,119
164613,1,AAAA0001,AAAA7937,WI_CMZR003,2000007,2000119,3058,855,Monze,2000,7,2000,119
164614,1,AAAA0001,AAAA7937,WI_CMZR003,2001007,2001119,3386,855,Monze,2001,7,2001,119
164615,1,AAAA0001,AAAA7937,WI_CMZR003,2002007,2002119,3669,457,Monze,2002,7,2002,119
164616,1,AAAA0001,AAAA7937,WI_CMZR003,2003007,2003119,3544,653,Monze,2003,7,2003,119
164617,1,AAAA0001,AAAA7937,WI_CMZR003,2004007,2004119,3244,856,Monze,2004,7,2004,119
164618,1,AAAA0001,AAAA7937,WI_CMZR003,2005007,2005119,3595,637,Monze,2005,7,2005,119
164619,1,AAAA0001,AAAA7937,WI_CMZR003,2006007,2006119,3045,940,Monze,2006,7,2006,119
164620,1,AAAA0001,AAAA7937,WI_CMZR003,2007007,2007119,3446,796,Monze,2007,7,2007,119
164621,1,AAAA0001,AAAA7937,WI_CMZR003,2008007,2008119,2663,1031,Monze,2008,7,2008,119
164622,1,AAAA0001,AAAA7937,WI_CMZR003,2009007,2009119,4223,678,Monze,2009,7,2009,119
164623,1,AAAA0001,AAAA7937,WI_CMZR003,2010007,2010119,3881,907,Monze,2010,7,2010,119
164624,1,AAAA0001,AAAA7937,WI_CMZR003,2011007,2011119,3581,697,Monze,2011,7,2011,119
164625,1,AAAA0001,AAAA7937,WI_CMZR003,2012007,2012119,3882,570,Monze,2012,7,2012,119
164626,1,AAAA0001,AAAA7937,WI_CMZR003,2013007,2013119,3598,702,Monze,2013,7,2013,119
164627,1,AAAA0001,AAAA7937,WI_CMZR003,2014007,2014119,3847,675,Monze,2014,7,2014,119
164628,1,AAAA0001,AAAA7937,WI_CMZR003,2015007,2015119,3922,656,Monze,2015,7,2015,119
164676,3,AAAA0001,AAAA7937,WI_CMZR003,1991007,1991119,6006,642,Monze,1991,7,1991,119
164677,3,AAAA0001,AAAA7937,WI_CMZR003,1992007,1992119,3809,478,Monze,1992,7,1992,119
164678,3,AAAA0001,AAAA7937,WI_CMZR003,1993007,1993119,5889,838,Monze,1993,7,1993,119
164679,3,AAAA0001,AAAA7937,WI_CMZR003,1994007,1994119,5751,607,Monze,1994,7,1994,119
164680,3,AAAA0001,AAAA7937,WI_CMZR003,1995007,1995119,5441,428,Monze,1995,7,1995,119
164681,3,AAAA0001,AAAA7937,WI_CMZR003,1996007,1996119,5286,722,Monze,1996,7,1996,119
164682,3,AAAA0001,AAAA7937,WI_CMZR003,1997007,1997119,4947,1043,Monze,1997,7,1997,119
164683,3,AAAA0001,AAAA7937,WI_CMZR003,1998007,1998119,5825,598,Monze,1998,7,1998,119
164684,3,AAAA0001,AAAA7937,WI_CMZR003,1999007,1999119,5710,845,Monze,1999,7,1999,119
164685,3,AAAA0001,AAAA7937,WI_CMZR003,2000007,2000119,5193,855,Monze,2000,7,2000,119
164686,3,AAAA0001,AAAA7937,WI_CMZR003,2001007,2001119,5652,855,Monze,2001,7,2001,119
164687,3,AAAA0001,AAAA7937,WI_CMZR003,2002007,2002119,5362,457,Monze,2002,7,2002,119
164688,3,AAAA0001,AAAA7937,WI_CMZR003,2003007,2003119,5180,653,Monze,2003,7,2003,119
164689,3,AAAA0001,AAAA7937,WI_CMZR003,2004007,2004119,5133,856,Monze,2004,7,2004,119
164690,3,AAAA0001,AAAA7937,WI_CMZR003,2005007,2005119,5941,637,Monze,2005,7,2005,119
164691,3,AAAA0001,AAAA7937,WI_CMZR003,2006007,2006119,4845,940,Monze,2006,7,2006,119
164692,3,AAAA0001,AAAA7937,WI_CMZR003,2007007,2007119,5478,796,Monze,2007,7,2007,119
164693,3,AAAA0001,AAAA7937,WI_CMZR003,2008007,2008119,3707,1031,Monze,2008,7,2008,119
164694,3,AAAA0001,AAAA7937,WI_CMZR003,2009007,2009119,5767,678,Monze,2009,7,2009,119
164695,3,AAAA0001,AAAA7937,WI_CMZR003,2010007,2010119,5535,907,Monze,2010,7,2010,119
164696,3,AAAA0001,AAAA7937,WI_CMZR003,2011007,2011119,4836,697,Monze,2011,7,2011,119
164697,3,AAAA0001,AAAA7937,WI_CMZR003,2012007,2012119,5716,570,Monze,2012,7,2012,119
164698,3,AAAA0001,AAAA7937,WI_CMZR003,2013007,2013119,5174,702,Monze,2013,7,2013,119
164699,3,AAAA0001,AAAA7937,WI_CMZR003,2014007,2014119,5632,675,Monze,2014,7,2014,119
164700,3,AAAA0001,AAAA7937,WI_CMZR003,2015007,2015119,5457,656,Monze,2015,7,2015,119
164748,1,AAAA0001,AAAA7937,WI_VRZM080,1991007,1991119,1454,642,Monze,1991,7,1991,119
164749,1,AAAA0001,AAAA7937,WI_VRZM080,1992007,1992119,622,478,Monze,1992,7,1992,119
164750,1,AAAA0001,AAAA7937,WI_VRZM080,1993007,1993119,2135,838,Monze,1993,7,1993,119
164751,1,AAAA0001,AAAA7937,WI_VRZM080,1994007,1994119,796,607,Monze,1994,7,1994,119
164752,1,AAAA0001,AAAA7937,WI_VRZM080,1995007,1995119,793,428,Monze,1995,7,1995,119
164753,1,AAAA0001,AAAA7937,WI_VRZM080,1996007,1996119,2553,722,Monze,1996,7,1996,119
164754,1,AAAA0001,AAAA7937,WI_VRZM080,1997007,1997119,2606,1043,Monze,1997,7,1997,119
164755,1,AAAA0001,AAAA7937,WI_VRZM080,1998007,1998119,1033,598,Monze,1998,7,1998,119
164756,1,AAAA0001,AAAA7937,WI_VRZM080,1999007,1999119,1250,845,Monze,1999,7,1999,119
164757,1,AAAA0001,AAAA7937,WI_VRZM080,2000007,2000119,1615,855,Monze,2000,7,2000,119
164758,1,AAAA0001,AAAA7937,WI_VRZM080,2001007,2001119,1449,855,Monze,2001,7,2001,119
164759,1,AAAA0001,AAAA7937,WI_VRZM080,2002007,2002119,325,457,Monze,2002,7,2002,119
164760,1,AAAA0001,AAAA7937,WI_VRZM080,2003007,2003119,2496,653,Monze,2003,7,2003,119
164761,1,AAAA0001,AAAA7937,WI_VRZM080,2004007,2004119,2649,856,Monze,2004,7,2004,119
164762,1,AAAA0001,AAAA7937,WI_VRZM080,2005007,2005119,1151,637,Monze,2005,7,2005,119
164763,1,AAAA0001,AAAA7937,WI_VRZM080,2006007,2006119,2678,940,Monze,2006,7,2006,119
164764,1,AAAA0001,AAAA7937,WI_VRZM080,2007007,2007119,2274,796,Monze,2007,7,2007,119
164765,1,AAAA0001,AAAA7937,WI_VRZM080,2008007,2008119,3764,1031,Monze,2008,7,2008,119
164766,1,AAAA0001,AAAA7937,WI_VRZM080,2009007,2009119,1250,678,Monze,2009,7,2009,119
164767,1,AAAA0001,AAAA7937,WI_VRZM080,2010007,2010119,3643,907,Monze,2010,7,2010,119
164768,1,AAAA0001,AAAA7937,WI_VRZM080,2011007,2011119,783,697,Monze,2011,7,2011,119
164769,1,AAAA0001,AAAA7937,WI_VRZM080,2012007,2012119,1885,570,Monze,2012,7,2012,119
164770,1,AAAA0001,AAAA7937,WI_VRZM080,2013007,2013119,697,702,Monze,2013,7,2013,119
164771,1,AAAA0001,AAAA7937,WI_VRZM080,2014007,2014119,235,675,Monze,2014,7,2014,119
